timestamp,open,high,low,close,volume
31/7/2009,116.95,119.37,116.05,117.93,28085700
7/8/2009,118.88,119.96,116.7,119.33,27893800
14/8/2009,118.17,119.96,117.32,118.57,25401100
21/8/2009,116.69,120.01,116.12,119.9,27622200
28/8/2009,119.92,120.88,117.51,118.22,26123700
4/9/2009,117.1,118.93,115.15,117.46,25309900
11/9/2009,117.94,119.25,116.16,118.05,21828700
18/9/2009,117,122.88,116.94,122.11,40859700
25/9/2009,121.03,122.74,120.1,121.08,26232600
2/10/2009,120.52,122,117.26,119.02,37380100
9/10/2009,118.9,126,118.13,125.93,37825500
16/10/2009,125.44,128.61,121.25,121.64,55978800
23/10/2009,121.76,124.11,120,120.36,36292000
30/10/2009,120.61,124.3,119.15,120.61,38785400
6/11/2009,120.61,123.5,119.5,123.49,30790900
13/11/2009,123.92,127.8,123.49,127.03,31065000
20/11/2009,127.17,128.655,126.46,126.96,23482700
27/11/2009,127.7,128.94,124.26,125.7,19106900
